-5.97E-02	5.95E-04	5.00E-03	0.0078456	0.55239	0.56024
-5.90E-02	5.95E-04	5.00E-03	0.003729	0.55295	0.55668
-5.97E-02	1.79E-03	5.00E-03	0.0085419	0.55171	0.56026
-5.83E-02	5.95E-04	5.00E-03	0.0033311	0.55305	0.55638
-5.90E-02	1.79E-03	5.00E-03	0.003367	0.55188	0.55525
-5.97E-02	2.98E-03	5.00E-03	0.010182	0.55007	0.56026
-5.77E-02	5.95E-04	5.00E-03	0.0032872	0.55309	0.55638
-5.83E-02	1.79E-03	5.00E-03	0.0032793	0.5519	0.55518
-5.90E-02	2.98E-03	5.00E-03	0.0039322	0.54996	0.55389
-5.97E-02	4.17E-03	5.00E-03	0.012464	0.54797	0.56044
-5.70E-02	5.95E-04	5.00E-03	0.0032667	0.5531	0.55637
-5.77E-02	1.79E-03	5.00E-03	0.0032384	0.55191	0.55515
-5.83E-02	2.98E-03	5.00E-03	0.0038595	0.54998	0.55384
-5.90E-02	4.17E-03	5.00E-03	0.0047338	0.54777	0.55251
-5.97E-02	5.36E-03	5.00E-03	0.015158	0.54538	0.56053
-5.63E-02	5.95E-04	5.00E-03	0.0032162	0.5531	0.55632
-5.70E-02	1.79E-03	5.00E-03	0.0032194	0.55191	0.55513
-5.77E-02	2.98E-03	5.00E-03	0.0038358	0.54998	0.55382
-5.83E-02	4.17E-03	5.00E-03	0.0047013	0.54779	0.5525
-5.90E-02	5.36E-03	5.00E-03	0.0057522	0.54527	0.55102
-5.97E-02	6.55E-03	5.00E-03	0.018327	0.54221	0.56054
-5.57E-02	5.95E-04	5.00E-03	0.0032363	0.55307	0.55631
-5.63E-02	1.79E-03	5.00E-03	0.0032124	0.55189	0.5551
-5.70E-02	2.98E-03	5.00E-03	0.0038338	0.54997	0.5538
-5.77E-02	4.17E-03	5.00E-03	0.0047116	0.54779	0.5525
-5.83E-02	5.36E-03	5.00E-03	0.0057414	0.54529	0.55104
-5.90E-02	6.55E-03	5.00E-03	0.0070116	0.54238	0.54939
-5.97E-02	7.74E-03	5.00E-03	0.021904	0.53864	0.56054
-5.50E-02	5.95E-04	5.00E-03	0.0032712	0.55303	0.5563
-5.57E-02	1.79E-03	5.00E-03	0.0032162	0.55185	0.55507
-5.63E-02	2.98E-03	5.00E-03	0.0038439	0.54993	0.55377
-5.70E-02	4.17E-03	5.00E-03	0.0047439	0.54776	0.5525
-5.77E-02	5.36E-03	5.00E-03	0.0057919	0.54528	0.55107
-5.83E-02	6.55E-03	5.00E-03	0.0070001	0.54241	0.54941
-5.90E-02	7.74E-03	5.00E-03	0.0085326	0.53902	0.54755
-5.97E-02	8.93E-03	5.00E-03	0.024782	0.53577	0.56055
-5.43E-02	5.95E-04	5.00E-03	0.0032945	0.55296	0.55625
-5.50E-02	1.79E-03	5.00E-03	0.0032314	0.55179	0.55502
-5.57E-02	2.98E-03	5.00E-03	0.0038615	0.54987	0.55373
