-5.97E-02	5.95E-04	5.00E-03	0.015128	0.5446	0.55973
-5.90E-02	5.95E-04	5.00E-03	0.0087201	0.54595	0.55467
-5.97E-02	1.79E-03	5.00E-03	0.016475	0.54349	0.55997
-5.83E-02	5.95E-04	5.00E-03	0.0077259	0.54623	0.55395
-5.90E-02	1.79E-03	5.00E-03	0.007778	0.5448	0.55257
-5.97E-02	2.98E-03	5.00E-03	0.019786	0.54106	0.56085
-5.77E-02	5.95E-04	5.00E-03	0.0076	0.54633	0.55393
-5.83E-02	1.79E-03	5.00E-03	0.0075777	0.54484	0.55242
-5.90E-02	2.98E-03	5.00E-03	0.0091109	0.54212	0.55123
-5.97E-02	4.17E-03	5.00E-03	0.024616	0.53831	0.56293
-5.70E-02	5.95E-04	5.00E-03	0.007471	0.54637	0.55384
-5.77E-02	1.79E-03	5.00E-03	0.0074915	0.54487	0.55236
-5.83E-02	2.98E-03	5.00E-03	0.0089379	0.54215	0.55109
-5.90E-02	4.17E-03	5.00E-03	0.010966	0.5391	0.55006
-5.97E-02	5.36E-03	5.00E-03	0.030906	0.53536	0.56627
-5.63E-02	5.95E-04	5.00E-03	0.0075121	0.5463	0.55381
-5.70E-02	1.79E-03	5.00E-03	0.0074618	0.54487	0.55233
-5.77E-02	2.98E-03	5.00E-03	0.0088953	0.54216	0.55106
-5.83E-02	4.17E-03	5.00E-03	0.010859	0.53914	0.54999
-5.90E-02	5.36E-03	5.00E-03	0.013089	0.53576	0.54885
-5.97E-02	6.55E-03	5.00E-03	0.038665	0.5319	0.57056
-5.57E-02	5.95E-04	5.00E-03	0.0075916	0.54621	0.5538
-5.63E-02	1.79E-03	5.00E-03	0.0074846	0.54483	0.55232
-5.70E-02	2.98E-03	5.00E-03	0.0089198	0.54214	0.55106
-5.77E-02	4.17E-03	5.00E-03	0.010886	0.53913	0.55002
-5.83E-02	5.36E-03	5.00E-03	0.013045	0.5358	0.54885
-5.90E-02	6.55E-03	5.00E-03	0.015414	0.53209	0.5475
-5.97E-02	7.74E-03	5.00E-03	0.045079	0.52661	0.57169
-5.50E-02	5.95E-04	5.00E-03	0.0076862	0.5461	0.55378
-5.57E-02	1.79E-03	5.00E-03	0.0075487	0.54476	0.55231
-5.63E-02	2.98E-03	5.00E-03	0.0089879	0.54207	0.55106
-5.70E-02	4.17E-03	5.00E-03	0.010988	0.53908	0.55007
-5.77E-02	5.36E-03	5.00E-03	0.013159	0.53579	0.54895
-5.83E-02	6.55E-03	5.00E-03	0.015421	0.53213	0.54755
-5.90E-02	7.74E-03	5.00E-03	0.017966	0.52801	0.54598
-5.97E-02	8.93E-03	5.00E-03	0.048659	0.52304	0.5717
-5.43E-02	5.95E-04	5.00E-03	0.0078157	0.54595	0.55377
-5.50E-02	1.79E-03	5.00E-03	0.0076513	0.54466	0.55231
-5.57E-02	2.98E-03	5.00E-03	0.0090928	0.54197	0.55107
-5.63E-02	4.17E-03	5.00E-03	0.011138	0.53899	0.55013
