0.00020516	3.26E-08	0.9998	1.81E-09
0.00015241	6.81E-10	0.99985	1.81E-09
5.34E-05	1.06E-11	0.99995	1.81E-09
0.00057666	3.11E-09	0.99942	1.43E-09
0.00033411	1.08E-11	0.99967	1.26E-09
0.00073757	3.39E-08	0.99926	8.77E-10
0.00043637	5.81E-10	0.99956	7.77E-10
0.00036548	8.21E-08	0.99963	1.81E-09
0.00020043	2.92E-08	0.9998	1.81E-09
0.00019356	9.20E-10	0.99981	1.81E-09
7.33E-05	7.27E-11	0.99993	1.81E-09
0.00044282	1.56E-09	0.99956	1.61E-09
0.00027099	2.70E-11	0.99973	1.43E-09
0.0006313	2.22E-08	0.99937	9.91E-10
0.00037291	1.02E-09	0.99963	8.77E-10
0.00040033	2.92E-08	0.9996	1.81E-09
0.00016716	3.14E-08	0.99983	1.81E-09
0.00024883	1.30E-09	0.99975	1.81E-09
8.69E-05	1.41E-10	0.99991	1.81E-09
0.00038944	2.77E-09	0.99961	1.82E-09
0.00019546	1.33E-10	0.9998	1.61E-09
0.00053146	1.39E-08	0.99947	1.12E-09
0.00029187	6.02E-10	0.99971	9.91E-10
0.00048814	6.27E-09	0.99951	2.06E-09
0.00018841	9.73E-09	0.99981	1.81E-09
0.00029309	2.87E-09	0.99971	1.81E-09
0.00010339	3.80E-10	0.9999	1.81E-09
0.00016682	5.98E-10	0.99983	1.82E-09
0.00044361	7.65E-09	0.99956	1.27E-09
0.00023073	2.06E-10	0.99977	1.12E-09
0.00018225	2.20E-09	0.99982	2.06E-09
0.00028417	1.16E-08	0.99972	1.81E-09
0.00011856	9.16E-10	0.99988	1.81E-09
0.00035563	6.50E-09	0.99964	1.43E-09
0.00018085	1.63E-10	0.99982	1.26E-09
0.00030316	7.99E-08	0.9997	1.81E-09
0.0001238	3.10E-09	0.99988	1.81E-09
0.00027494	1.09E-08	0.99972	1.61E-09
0.00013388	5.14E-10	0.99987	1.43E-09
0.00038035	5.81E-07	0.99962	1.81E-09
0.00016042	2.13E-08	0.99984	1.81E-09
0.00024833	4.05E-08	0.99975	1.82E-09
0.00011038	2.95E-09	0.99989	1.61E-09
0.00028839	1.81E-07	0.99971	2.06E-09
0.0002211	2.21E-07	0.99978	1.81E-09
0.00010841	1.37E-08	0.99989	1.82E-09
0.00014374	6.28E-08	0.99986	2.06E-09
0.59781	0.0042688	0.39792	1.05E-09
0.59792	0.0036544	0.39843	1.15E-09
0.59777	0.0042938	0.39794	1.03E-09
0.59917	0.0043248	0.3965	1.05E-09
0.59802	0.0042819	0.39769	9.57E-10
0.59795	0.0034789	0.39857	1.24E-09
0.5978	0.003613	0.39859	1.13E-09
0.59926	0.0037287	0.39701	1.15E-09
0.59806	0.0039509	0.39799	1.06E-09
0.59769	0.0042995	0.39801	1.00E-09
0.59913	0.0043533	0.39652	1.03E-09
0.59882	0.0044099	0.39677	1.05E-09
0.59938	0.004345	0.39628	9.57E-10
0.5979	0.004329	0.39777	9.49E-10
0.59801	0.0034505	0.39854	1.34E-09
0.59787	0.0034526	0.39868	1.23E-09
0.59926	0.0035824	0.39715	1.24E-09
0.59799	0.0038174	0.39819	1.16E-09
0.59769	0.0036055	0.3987	1.10E-09
0.59916	0.0036707	0.39717	1.13E-09
0.59886	0.0038787	0.39726	1.15E-09
0.59942	0.0040134	0.39657	1.06E-09
0.59796	0.0039347	0.39811	1.05E-09
0.59759	0.0043076	0.3981	9.70E-10
0.59904	0.0043613	0.39659	1.00E-09
0.59852	0.0044449	0.39703	1.03E-09
0.59783	0.0045322	0.39764	1.05E-09
0.59939	0.0044369	0.39617	9.57E-10
0.59927	0.004382	0.39635	9.49E-10
0.59759	0.0046413	0.39777	9.27E-10
0.59802	0.003448	0.39854	1.44E-09
0.59804	0.0033958	0.39857	1.32E-09
0.59937	0.0035084	0.39712	1.34E-09
0.598	0.0037784	0.39822	1.27E-09
0.5979	0.0034541	0.39864	1.20E-09
0.5992	0.0035347	0.39726	1.23E-09
0.59883	0.003811	0.39736	1.24E-09
0.59934	0.0038914	0.39677	1.16E-09
0.59795	0.0037429	0.3983	1.15E-09
0.59769	0.0035712	0.39874	1.06E-09
0.59905	0.0036709	0.39728	1.10E-09
0.5985	0.0038726	0.39763	1.13E-09
0.59784	0.0040719	0.39808	1.15E-09
0.59942	0.0042045	0.39637	1.06E-09
0.59931	0.0039956	0.39669	1.05E-09
0.59778	0.0039754	0.39825	1.02E-09
0.59732	0.0043018	0.39838	9.30E-10
0.59895	0.0043699	0.39668	9.70E-10
0.59826	0.0044554	0.39728	1.00E-09
0.59737	0.004578	0.39805	1.03E-09
0.59594	0.0046957	0.39936	1.05E-09
0.59912	0.0045536	0.39632	9.57E-10
0.59934	0.004521	0.39614	9.49E-10
0.59895	0.0047023	0.39635	9.27E-10
0.59745	0.004591	0.39796	8.95E-10
